,Genetics_Records
876,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3085&GenusName=Fowlerichthys&SpeciesName=ocellatus
877,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9709&GenusName=Fundulopanchax&SpeciesName=arnoldi
878,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9725&GenusName=Fundulopanchax&SpeciesName=cinnamomeus
879,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9736&GenusName=Fundulopanchax&SpeciesName=filamentosus
880,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9739&GenusName=Fundulopanchax&SpeciesName=gardneri
881,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9743&GenusName=Fundulopanchax&SpeciesName=gularis
882,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9767&GenusName=Fundulopanchax&SpeciesName=mirabilis
883,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9769&GenusName=Fundulopanchax&SpeciesName=ndianus
884,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9774&GenusName=Fundulopanchax&SpeciesName=oeseri
885,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9786&GenusName=Fundulopanchax&SpeciesName=robertsoni
886,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9788&GenusName=Fundulopanchax&SpeciesName=rubrolabialis
887,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9789&GenusName=Fundulopanchax&SpeciesName=scheeli
888,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9792&GenusName=Fundulopanchax&SpeciesName=sjostedti
889,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2473&GenusName=Fundulopanchax&SpeciesName=walkeri
890,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3186&GenusName=Fundulus&SpeciesName=catenatus
891,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3187&GenusName=Fundulus&SpeciesName=chrysotus
892,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3188&GenusName=Fundulus&SpeciesName=cingulatus
893,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3189&GenusName=Fundulus&SpeciesName=confluentus
894,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3190&GenusName=Fundulus&SpeciesName=diaphanus
895,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3191&GenusName=Fundulus&SpeciesName=grandis
896,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3192&GenusName=Fundulus&SpeciesName=heteroclitus
897,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=62022&GenusName=Fundulus&SpeciesName=kansae
898,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3194&GenusName=Fundulus&SpeciesName=lineolatus
899,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3195&GenusName=Fundulus&SpeciesName=luciae
900,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3196&GenusName=Fundulus&SpeciesName=majalis
901,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3197&GenusName=Fundulus&SpeciesName=notatus
902,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3198&GenusName=Fundulus&SpeciesName=nottii
903,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3199&GenusName=Fundulus&SpeciesName=olivaceus
904,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3200&GenusName=Fundulus&SpeciesName=parvipinnis
905,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3201&GenusName=Fundulus&SpeciesName=pulvereus
906,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3202&GenusName=Fundulus&SpeciesName=rathbuni
907,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3203&GenusName=Fundulus&SpeciesName=sciadicus
908,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3204&GenusName=Fundulus&SpeciesName=seminolis
909,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3205&GenusName=Fundulus&SpeciesName=similis
910,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3206&GenusName=Fundulus&SpeciesName=stellifer
911,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3207&GenusName=Fundulus&SpeciesName=waccamensis
912,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3166&GenusName=Fundulus&SpeciesName=xenicus
913,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3208&GenusName=Fundulus&SpeciesName=zebrinus
914,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=318&GenusName=Gadus&SpeciesName=chalcogrammus
915,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=308&GenusName=Gadus&SpeciesName=macrocephalus
916,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=69&GenusName=Gadus&SpeciesName=morhua
917,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13363&GenusName=Gagata&SpeciesName=cenia
918,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1740&GenusName=Gaidropsarus&SpeciesName=mediterraneus
919,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7543&GenusName=Galaxias&SpeciesName=auratus
920,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7544&GenusName=Galaxias&SpeciesName=brevipinnis
921,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6201&GenusName=Galaxias&SpeciesName=fontanus
922,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6202&GenusName=Galaxias&SpeciesName=johnstoni
923,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7579&GenusName=Galaxias&SpeciesName=maculatus
924,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47142&GenusName=Galaxias&SpeciesName=platei
925,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6205&GenusName=Galaxias&SpeciesName=tanycephalus
926,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12623&GenusName=Galaxias&SpeciesName=truttaceus
927,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11050&GenusName=Galaxias&SpeciesName=zebratus
928,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=288&GenusName=Galeichthys&SpeciesName=feliceps
929,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=886&GenusName=Galeocerdo&SpeciesName=cuvier
930,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=56693&GenusName=Galeocharax&SpeciesName=knerii
931,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4642&GenusName=Galeorhinus&SpeciesName=galeus
932,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=806&GenusName=Galeus&SpeciesName=eastmani
933,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=807&GenusName=Galeus&SpeciesName=melastomus
934,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=809&GenusName=Galeus&SpeciesName=nipponensis
935,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3215&GenusName=Gambusia&SpeciesName=affinis
936,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3217&GenusName=Gambusia&SpeciesName=gaigei
937,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4521&GenusName=Gambusia&SpeciesName=holbrooki
938,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6216&GenusName=Gambusia&SpeciesName=hurtadoi
939,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46641&GenusName=Gambusia&SpeciesName=luma
940,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27087&GenusName=Gambusia&SpeciesName=marshi
941,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3221&GenusName=Gambusia&SpeciesName=nobilis
942,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27691&GenusName=Gambusia&SpeciesName=puncticulata
943,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46655&GenusName=Gambusia&SpeciesName=regani
944,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3222&GenusName=Gambusia&SpeciesName=rhizophorae
945,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53026&GenusName=Gambusia&SpeciesName=sexradiata
946,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46636&GenusName=Gambusia&SpeciesName=vittata
947,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27693&GenusName=Gambusia&SpeciesName=xanthosoma
948,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11896&GenusName=Garmanella&SpeciesName=pulchra
949,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27164&GenusName=Garra&SpeciesName=cambodgiensis
950,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5286&GenusName=Garra&SpeciesName=dembeensis
951,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13249&GenusName=Garra&SpeciesName=gotyla
952,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=61379&GenusName=Garra&SpeciesName=imberba
953,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13286&GenusName=Garra&SpeciesName=lamta
954,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11522&GenusName=Garra&SpeciesName=makiensis
955,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5283&GenusName=Garra&SpeciesName=quadrimaculata
956,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26483&GenusName=Garra&SpeciesName=rufa
957,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6155&GenusName=Garra&SpeciesName=widdowsoni
958,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10730&GenusName=Gasteropelecus&SpeciesName=levis
959,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10725&GenusName=Gasteropelecus&SpeciesName=sternicla
960,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2420&GenusName=Gasterosteus&SpeciesName=aculeatus
961,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48976&GenusName=Gasterosteus&SpeciesName=microcephalus
962,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3272&GenusName=Gasterosteus&SpeciesName=wheatlandi
963,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4462&GenusName=Gazza&SpeciesName=minuta
964,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13992&GenusName=Genidens&SpeciesName=barbus
965,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13982&GenusName=Genidens&SpeciesName=genidens
966,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4751&GenusName=Geophagus&SpeciesName=brasiliensis
967,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4781&GenusName=Geophagus&SpeciesName=surinamensis
968,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6947&GenusName=Geotria&SpeciesName=australis
969,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=56881&GenusName=Gephyrocharax&SpeciesName=caucanus
970,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51918&GenusName=Gephyrocharax&SpeciesName=valencia
971,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7100&GenusName=Gerlachea&SpeciesName=australis
972,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5801&GenusName=Gerres&SpeciesName=oblongus
973,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5996&GenusName=Gerres&SpeciesName=oyena
974,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4439&GenusName=Gibelion&SpeciesName=catla
975,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2766&GenusName=Gila&SpeciesName=orcuttii
976,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3854&GenusName=Gillichthys&SpeciesName=mirabilis
977,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54508&GenusName=Gillichthys&SpeciesName=seta
978,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2532&GenusName=Ginglymostoma&SpeciesName=cirratum
979,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6238&GenusName=Girardinichthys&SpeciesName=multiradiatus
980,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6239&GenusName=Girardinichthys&SpeciesName=viviparus
981,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27697&GenusName=Girardinus&SpeciesName=falcatus
982,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11967&GenusName=Girardinus&SpeciesName=metallicus
983,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3594&GenusName=Girella&SpeciesName=nigricans
984,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6537&GenusName=Girella&SpeciesName=punctata
985,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4833&GenusName=Glossogobius&SpeciesName=giuris
986,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8843&GenusName=Glyptocephalus&SpeciesName=stelleri
987,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4238&GenusName=Glyptocephalus&SpeciesName=zachirus
988,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13382&GenusName=Glyptothorax&SpeciesName=telchitta
989,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13385&GenusName=Glyptothorax&SpeciesName=trilineatus
990,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2085&GenusName=Gnathonemus&SpeciesName=petersii
991,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22910&GenusName=Gnathopogon&SpeciesName=caerulescens
992,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22909&GenusName=Gnathopogon&SpeciesName=elongatus
993,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4478&GenusName=Gobio&SpeciesName=gobio
994,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25582&GenusName=Gobiobotia&SpeciesName=brevibarba
995,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7789&GenusName=Gobiodon&SpeciesName=citrinus
996,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22462&GenusName=Gobiodon&SpeciesName=quinquestrigatus
997,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9952&GenusName=Gobiodon&SpeciesName=rivulatus
998,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3831&GenusName=Gobiomorus&SpeciesName=dormitor
999,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46874&GenusName=Gobionellus&SpeciesName=microdon
1000,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7040&GenusName=Gobionotothen&SpeciesName=acuta
1001,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7041&GenusName=Gobionotothen&SpeciesName=gibberifrons
1002,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46334&GenusName=Gobius&SpeciesName=bucchichi
1003,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4579&GenusName=Gobius&SpeciesName=cobitis
1004,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9201&GenusName=Gobius&SpeciesName=couchi
1005,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7648&GenusName=Gobius&SpeciesName=cruentatus
1006,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16287&GenusName=Gobius&SpeciesName=fallax
1007,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=72&GenusName=Gobius&SpeciesName=niger
1008,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=73&GenusName=Gobius&SpeciesName=paganellus
1009,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=74&GenusName=Gobiusculus&SpeciesName=flavescens
1010,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13390&GenusName=Gogangra&SpeciesName=viridescens
1011,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5626&GenusName=Gomphosus&SpeciesName=varius
1012,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1622&GenusName=Gonialosa&SpeciesName=manmina
1013,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11945&GenusName=Goodea&SpeciesName=atripinnis
1014,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6240&GenusName=Goodea&SpeciesName=gracilis
1015,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1601&GenusName=Gudusia&SpeciesName=chapra
1016,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7575&GenusName=Gymnachirus&SpeciesName=nudus
1017,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1717&GenusName=Gymnammodytes&SpeciesName=cicerelus
1018,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23955&GenusName=Gymnocanthus&SpeciesName=intermedius
1019,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4092&GenusName=Gymnocanthus&SpeciesName=tricuspis
1020,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9400&GenusName=Gymnocephalus&SpeciesName=baloni
1021,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4474&GenusName=Gymnocephalus&SpeciesName=cernua
1022,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6499&GenusName=Gymnocephalus&SpeciesName=schraetser
1023,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4682&GenusName=Gymnocorymbus&SpeciesName=ternetzi
1024,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22936&GenusName=Gymnodiptychus&SpeciesName=dybowskii
1025,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12375&GenusName=Gymnogeophagus&SpeciesName=balzanii
1026,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12377&GenusName=Gymnogeophagus&SpeciesName=gymnogenys
1027,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52196&GenusName=Gymnogeophagus&SpeciesName=lacustris
1028,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12311&GenusName=Gymnogeophagus&SpeciesName=rhabdotus
1029,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15783&GenusName=Gymnogobius&SpeciesName=castaneus
1030,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15869&GenusName=Gymnogobius&SpeciesName=isaza
1031,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15872&GenusName=Gymnogobius&SpeciesName=urotaenia
1032,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6662&GenusName=Gymnothorax&SpeciesName=eurostus
1033,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10143&GenusName=Gymnothorax&SpeciesName=kidako
1034,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7547&GenusName=Gymnothorax&SpeciesName=moringa
1035,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2615&GenusName=Gymnothorax&SpeciesName=nigromarginatus
1036,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6395&GenusName=Gymnothorax&SpeciesName=pictus
1037,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10159&GenusName=Gymnothorax&SpeciesName=reevesii
1038,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1730&GenusName=Gymnothorax&SpeciesName=unicolor
1039,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10915&GenusName=Gymnotus&SpeciesName=carapo
1040,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11948&GenusName=Gymnura&SpeciesName=japonica
1041,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2579&GenusName=Gymnura&SpeciesName=micrura
1042,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12298&GenusName=Gyrinocheilus&SpeciesName=aymonieri
1043,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1128&GenusName=Haemulon&SpeciesName=aurolineatum
1044,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1135&GenusName=Haemulon&SpeciesName=flavolineatum
1045,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1138&GenusName=Haemulon&SpeciesName=melanurum
1046,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1140&GenusName=Haemulon&SpeciesName=plumierii
1047,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1141&GenusName=Haemulon&SpeciesName=sciurus
1048,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12789&GenusName=Halichoeres&SpeciesName=binotopsis
1049,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12663&GenusName=Halichoeres&SpeciesName=hortulanus
1050,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6929&GenusName=Halichoeres&SpeciesName=melanochir
1051,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4858&GenusName=Halichoeres&SpeciesName=melanurus
1052,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4862&GenusName=Halichoeres&SpeciesName=prosopeion
1053,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6930&GenusName=Halichoeres&SpeciesName=tenuispinis
